dataset_label,frag_id,frag_size_char,frag_size_num,sample_design,N,N_std,S_obs,n_base,coverage,cov_base,S_std_mean,S_n_mean,S_PIE_mean,S_cov_mean,S_chao_mean,S_std_sd,S_n_sd,S_PIE_sd,S_cov_sd,S_chao_sd,exp_S_std_mean,exp_S_n_mean,exp_S_PIE_mean,exp_S_cov_mean,exp_S_chao_mean,exp_S_std_sd,exp_S_n_sd,exp_S_PIE_sd,exp_S_cov_sd,exp_S_chao_sd,z_S_std,z_S_n,z_S_PIE,z_S_cov,z_S_chao
Didham_1999,Dimona 1 ha reserve near camp,1,1,standardized_subsamples,247,247,111,154,0.7212062149367194,0.6056422407288327,82.785,66.80609636647196,38.378213256130564,42.20317,109.86344845681984,3.7104734287320578,2.5954013790213195,5.294946966779207,3.6875492741584806,11.970695383021162,63.35357142857143,55.7082660722823,30.125933722096537,30.042344107142856,85.06921753261545,3.3655653129670227,2.9749491377448964,4.3399645082694285,3.1604075088539725,11.869055773835296,5.773600202189559,3.7304269015510503,1.901462447056887,3.8478664092488835,2.088980909404938
Didham_1999,Dimona 1 ha reserve over river,1,1,standardized_subsamples,122,122,73,154,0.5834522318958739,0.6056422407288327,52.61,57.70082548982744,43.65217135426334,34.411965,73.5800081710706,3.288154467021733,4.080375011588222,7.2160844982140535,3.975782042317596,12.503342269855693,63.35357142857143,55.7082660722823,30.125933722096537,30.042344107142856,85.06921753261545,3.3655653129670227,2.9749491377448964,4.3399645082694285,3.1604075088539725,11.869055773835296,-3.192204111201778,0.6697793223636622,3.116670103267831,1.3826131220785698,-0.9679969140318815
Didham_1999,Colosso 10 ha reserve,10,10,standardized_subsamples,160,160,77,154,0.6757060101375815,0.6056422407288327,56.44,55.57547788912941,32.39581635200183,30.345495,76.39090281020157,3.3843268668538125,3.275053419740426,5.1181714120482455,3.2636703049283877,12.334138417333545,63.35357142857143,55.7082660722823,30.125933722096537,30.042344107142856,85.06921753261545,3.3655653129670227,2.9749491377448964,4.3399645082694285,3.1604075088539725,11.869055773835296,-2.0542080707613866,-0.04463544652516225,0.5230187080056132,0.09592145696650113,-0.7311714501792781
Didham_1999,Porto Alegre 10 ha reserve,10,10,standardized_subsamples,125,125,66,154,0.6415417558886509,0.6056422407288327,47.9,52.046005568849786,21.06727654291278,27.75861,65.99327231681573,3.1954741864677785,3.7722860086628724,5.174855545133538,3.732736245341537,11.447387593528731,63.35357142857143,55.7082660722823,30.125933722096537,30.042344107142856,85.06921753261545,3.3655653129670227,2.9749491377448964,4.3399645082694285,3.1604075088539725,11.869055773835296,-4.591671826730302,-1.231032980351597,-2.087265267244298,-0.7226074804419711,-1.607199896882415
Didham_1999,Dimona 100 ha reserve,100,100,standardized_subsamples,180.71428571428572,180.71428571428572,84,154,0.6368406529134436,0.6056422407288327,61.695,58.04024460377304,35.73153972812664,33.90191285714286,83.69627478129516,3.220561309097138,3.5565591241168453,5.732104767193187,3.483611100481455,12.226741378696554,63.35357142857143,55.7082660722823,30.125933722096537,30.042344107142856,85.06921753261545,3.3655653129670227,2.9749491377448964,4.3399645082694285,3.1604075088539725,11.869055773835296,-0.492806192820326,0.7838717314200715,1.2916248497767908,1.2212250284772808,-0.11567413427670249
Didham_1999,Porto Alegre 100 ha reserve,100,100,standardized_subsamples,107.28571428571429,107.28571428571429,60.42857142857143,154,0.6162525477902375,0.6056422407288327,43.75785714285714,49.954412676108454,33.91209096252356,27.18159357142857,60.955348995086766,2.9242482181939384,4.11793235892738,5.894587308342741,3.3725494283576922,10.902170746533614,63.35357142857143,55.7082660722823,30.125933722096537,30.042344107142856,85.06921753261545,3.3655653129670227,2.9749491377448964,4.3399645082694285,3.1604075088539725,11.869055773835296,-5.822413907766078,-1.9341014349359411,0.8723935952040215,-0.905184071262902,-2.0316585410851666
Didham_1999,continuous,10000,10000,standardized_subsamples,206.57142857142858,206.57142857142858,85.32142857142857,154,0.7180323092880292,0.6056422407288327,63.35357142857143,55.7082660722823,30.125933722096537,30.042344107142856,85.06921753261545,3.3655653129670227,2.9749491377448964,4.3399645082694285,3.1604075088539725,11.869055773835296,63.35357142857143,55.7082660722823,30.125933722096537,30.042344107142856,85.06921753261545,3.3655653129670227,2.9749491377448964,4.3399645082694285,3.1604075088539725,11.869055773835296,0,0,0,0,0
Ding_2013,141,0.3,0.3,pooled,287,245.99999999999997,26,402,0.986207395440242,0.9893490511341402,22.993603110109603,24.718518512953,9.218590555795842,25.023755,27.674984320557492,1.2828267579249888,1.6506451405196951,0.669177527656538,3.2161560633923654,5.181446301211213,29.18318467676765,28.585699334250393,5.929261216808982,31.0507,45.55146875327937,0.489811437948359,0.4701331007620316,0.14235177948944944,0.8287843370786725,3.8989868472149958,-12.636661962374621,-8.225714834860888,23.107047560516463,-7.272030527560379,-4.584905036417566
Ding_2013,140,0.57,0.57,pooled,346,259.5,24,402,0.9740552855914689,0.9893490511341402,18.61853863032016,20.789598242155954,2.5247523101399327,21.88087,25.163288862510324,1.4458446775023488,1.7290158683427508,0.175118900284902,3.5241783165917813,5.749470875738996,29.18318467676765,28.585699334250393,5.929261216808982,31.0507,45.55146875327937,0.489811437948359,0.4701331007620316,0.14235177948944944,0.8287843370786725,3.8989868472149958,-21.568802253166908,-16.582753010706664,-23.91616682896035,-11.06419316793815,-5.229096862774006
Ding_2013,138,0.59,0.59,pooled,396,264,24,402,0.9873992578641391,0.9893490511341402,20.37069335913574,21.73373389073703,5.561237419810216,21.320545,24.796468855218855,1.024248293862195,1.2978758559873775,0.4320975104948024,2.2362810607992563,4.30276125917793,29.18318467676765,28.585699334250393,5.929261216808982,31.0507,45.55146875327937,0.489811437948359,0.4701331007620316,0.14235177948944944,0.8287843370786725,3.8989868472149958,-17.991599695066764,-14.574522475458789,-2.5853122336699847,-11.740273753600587,-5.323177715484111
